population,householdsize,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,ViolentCrimesPerPop
66467,2.46,23578,69.27,1.26,42.93,32.71,10.51,21.02,29798,12475,13206,7173,3526,21103,4905,6414,64.89,70.11,73.75,64.41,70.39,2348,4,661.25
14439,2.79,16961,67.14,1.75,39.51,36.72,6.03,19.56,26207,9771,10021,7463,215,3598,229,4110,71.23,77.69,72.1,63.96,74.66,182,2.18,333.19
59646,2.38,25893,72.49,0.64,41.44,30.91,4.5,21.58,31633,13224,14027,7580,8664,8058,7086,10970,62.88,76.6,73.31,61.86,68.74,1519,3.3,1461.01
15561,2.63,36901,83.43,0.65,54.96,23.13,3.58,16.96,42116,16162,16223,22865,0,9547,4991,12373,80.45,94.37,79.78,69.21,75.82,25,0.21,339.84
31099,3.3,27980,76.83,1.01,33.42,29.85,12.2,16.45,31160,10422,13124,8581,9541,13585,5984,6544,65.62,82.61,81.23,63.48,67.81,1068,4.52,1513.08
37757,2.58,26826,76.84,0.58,51.9,31.58,7.07,15.31,32182,12472,12576,3829,15505,4922,7593,8004,76.57,80.96,79.88,65.55,72.86,510,1.64,398.42
54516,2.84,68654,87.75,0.78,67.6,18.78,1.95,12.65,75068,31845,31594,47981,11847,29358,54740,40040,89.21,98.01,89.46,46.95,59.39,56,0.15,?
13326,2.82,68742,80.37,1.2,66.23,30.14,3.1,13.15,80078,36455,38137,16588,16380,29942,9524,17718,88.5,100,80.93,44.88,56.45,41,0.42,44.92
19483,2.61,47853,76.82,0.71,56.18,33.54,3,21.96,56541,22478,27946,15617,65200,12881,12387,18107,69.26,86.84,73.54,79.15,83.09,666,4.32,446.04
14280,2.51,13863,59.22,0.95,20.72,40.26,17.64,18.38,18467,8232,9799,5074,5243,38807,2581,8519,47.55,52.13,61.43,57.78,64.08,947,6.93,1059.43
10023,2.87,35856,91.18,1.11,45.29,11.14,1.87,24.69,38347,13246,13676,12580,18976,10703,7886,8629,79.7,87.84,84.06,69.92,75.98,52,0.77,259.79
286215,2.54,28539,83.02,0.8,44.79,18.7,5.45,17.65,33620,13975,14758,9881,10548,8236,8313,8704,72.43,82.36,75.17,59.23,67.91,4471,2.29,510.78
11069,2.92,31769,78.91,0.5,23.5,27.21,7.13,13.38,36958,12279,12284,7388,15500,8533,17938,10923,68.31,75.35,77.72,63.94,67.67,361,4.38,635.43
52456,2.93,14481,90.99,2.32,45.85,7.07,1.8,5.52,32326,9262,9844,6439,8416,7636,4229,5096,77.47,86.27,74.15,58.3,67.32,429,2.96,219.36
12557,2.83,58559,80.63,0.88,62.76,32.18,2.44,20.86,67317,26241,26485,12805,0,17516,0,18855,89.58,98.77,91.24,56.65,65.18,42,0.45,69.58
23648,2.68,53768,85.12,0.5,64.57,21.25,1.98,18.35,62589,24403,24669,4637,57733,18023,7339,26592,89.41,97.91,90.54,60.55,66.3,60,0.37,?
20268,3.58,24553,94.73,0.89,27.65,6.89,2.61,9.94,24421,9204,9793,7769,6345,4652,8120,6981,84.8,89.51,84.34,48.09,55.45,282,3.04,255.89
15675,2.59,26111,71.52,0.79,38.01,31.72,5.49,18.72,32035,11781,12811,6455,13449,9725,4809,5270,77.11,84.51,84.91,51.58,59.78,252,1.94,243.47
11339,2.69,34235,86.29,0.98,40.8,16.25,4.15,8.89,38708,14803,14798,70000,6984,5959,24000,11780,78.27,87.52,75.91,70.76,79.04,186,2.37,?
15403,2.57,25927,69.42,0.55,47.25,42.92,5.73,20.57,32344,13083,13118,7940,0,2000,0,12231,76.45,84.78,76.18,54.6,69.84,93,0.78,148.02
12180,2.67,18956,66.46,0.24,18.92,31.31,22.12,19.94,22283,9781,10099,9687,5045,3171,8772,7229,44.42,53.01,48.79,44.97,50.52,1003,9.27,?
57546,2.68,27027,74.53,1.14,52.26,31.05,6.47,18.8,32881,12377,12488,4593,7034,4741,5302,5222,79.66,85.11,83.59,71.52,76.35,814,1.62,303.26
35943,2.67,42679,84.2,0.53,50.23,25.92,4.62,17.83,50428,18155,18308,16332,7697,16512,4879,11780,76.35,84.52,83.69,60.84,70.13,382,1.46,246.09
26314,3.07,30876,78.3,1.29,25.65,22.68,15.11,12.95,33684,11603,12558,14658,12016,7657,7270,8706,72.93,81.04,80.24,53.72,63.58,443,2.19,611.64
257453,2.88,25773,79.1,1.08,31.82,22.88,8.87,14.11,29855,11755,12962,7802,12695,12815,7528,7562,66.61,78.2,74.35,55.55,63.28,5773,2.76,792.93
12174,2.84,118456,80.21,1.56,78.44,24.48,1.06,12.2,139008,62482,62596,8900,0,60886,5465,39688,92.25,100,93.81,49.26,47.95,0,0,?
17930,2.58,44167,78.19,0.66,60.35,31.1,2.78,24.95,49200,19537,19687,12860,3291,25444,31526,24946,78.37,96.26,83.69,62.51,68.04,160,1.15,336.13
43184,2.69,40926,80.82,0.89,48.05,23.47,4.91,17.64,46387,17170,17554,13937,21106,14838,7550,11011,77.12,90.35,72.55,63.64,71.67,311,1.05,517.46
21605,2.55,34844,77.1,0.63,46.91,30.54,5.49,19.63,41419,16409,16483,14766,15054,10945,17243,10287,77.06,88.01,81.88,62.03,71.59,169,1.05,65.03
15512,2.19,32018,69.96,0.43,51.77,36.85,3.63,23.76,38998,20399,21100,10328,1908,9387,6365,10136,65.22,78.2,72.24,67.79,73.47,291,2.39,291.41
11157,2.39,33410,71.56,0.63,61.47,35.91,3.49,21.02,40287,16211,16319,11116,18428,10109,5935,12524,81.64,89.56,90.71,59.8,72.11,103,1.24,139.73
17192,2.69,31289,80.44,0.27,42.64,23.21,5.62,13.56,38241,14148,14319,8639,5781,4521,0,6649,72.17,78.47,75.51,73.84,78.15,440,3.24,?
84770,2.66,21077,81.3,0.66,42.63,19.62,6.55,12.39,31321,11549,13322,6267,11591,8622,6632,8256,59.11,73.3,69.09,59.6,68.72,3666,8.01,1573.82
66692,2.52,41832,80.64,0.82,53.22,26,2.53,13.21,50382,21702,22402,15340,17358,15381,9891,14803,79.43,91.84,76.66,59.08,68.12,590,1.28,502.05
69330,4.17,32684,86.09,0.54,18.66,15.9,13.71,10.35,33029,8858,8802,11167,8690,11064,7843,7634,64.84,78.59,76.92,54.44,58.82,3751,7.15,604.42
43627,2.49,25291,79.51,0.66,35.8,25.94,6.72,12.01,30251,13331,14378,7583,10467,10822,8565,8110,59.36,67.86,68.34,65.23,75.19,2102,6.16,499.59
226505,3,34801,82.5,0.66,35.13,19.83,8.89,15.42,40054,14235,16092,11890,12339,12045,7741,8373,68.1,83.12,76.2,54.93,63.13,6242,3.98,1636.75
30625,2.7,39902,82.19,0.25,46.9,25.27,3.51,18.45,46654,16691,16769,16229,8668,10396,15835,12278,80.06,91.22,82.24,62.84,72.04,349,1.64,80.73
31342,3.12,35460,87.99,0.83,29.14,16.34,6.85,22.78,37354,12610,12811,12858,8977,9446,11450,10870,69.58,83.35,76.53,61.19,71.68,827,3.71,377.16
11294,2.66,44970,79.79,0.73,63.88,32.54,2.38,17.39,53128,21204,21777,3672,0,13204,15514,14945,82.53,95.6,89.39,57.22,68.22,7,0.1,320.4
17085,2.67,24604,75.2,0.74,44.99,31.67,7.19,11.8,32668,11563,11663,2212,9908,5123,7738,7047,71.82,81.15,81.61,78.46,84.1,368,2.56,?
71245,2.72,24123,70.36,0.29,32.66,29.97,14.47,21.78,29304,10676,11583,7382,11084,22264,6832,7249,58.95,67.43,67.69,50.92,57.84,2754,4.53,306.05
50627,2.51,22591,71.73,0.29,36.46,29.9,11.51,18.4,28504,11774,12516,7566,9566,38335,2927,5973,60.25,70.81,69.94,57.97,64.34,1881,4.71,2493.17
10447,2.97,41806,85.43,1.5,39.08,22.5,3.34,16.53,45240,15315,15423,7500,10106,4883,4712,12554,81.2,93.5,82.12,61.68,66.28,102,1.28,?
38125,2.64,26361,75.16,0.39,25.19,26.1,11.64,10.45,29342,12047,12367,12007,10126,17523,10040,10444,58.76,74.34,58.5,53.68,61.13,1566,6.02,568.75
75695,2.55,24354,79.41,0.62,29.59,22.54,10.45,18.36,29288,12825,16279,7899,7669,12408,10701,10485,56.08,71.54,61.74,57.46,65.76,3701,6.52,2089.28
17623,2.61,38248,76.13,0.24,53.49,37.23,3.01,18.58,45118,17910,18069,15513,0,16410,14309,12374,79.05,91.51,79.05,57.01,66.47,94,0.75,122.88
10600,2.66,39690,78.49,0.35,48.54,28.38,2.74,16.76,45006,16945,17141,11679,43000,9904,12320,15430,81.59,93.98,88.1,50.68,65.12,96,1.31,194.82
10968,2.61,29978,80.25,1.33,42.3,29.61,4.5,13.43,35328,14633,14853,9787,11013,6831,9058,10904,75.11,79.9,79.25,61.41,70.86,234,2.53,30.66
17647,2.56,27022,74.87,0.3,40.25,26.92,9.32,15.01,33593,13486,14118,11095,10780,9288,7246,7631,68.94,71.19,81.92,67.16,69.97,371,2.72,214.08
99405,2.53,27123,81.64,2.15,44.67,23.84,4.79,12.73,34144,13574,13840,7414,4274,6405,4450,5754,75.91,85.01,80.91,79.56,82.97,1239,1.7,430.31
13532,2.42,20066,71.26,2.99,37.88,37.86,11.15,15.74,27034,11429,11713,7271,1542,13262,167,7616,62.58,81.59,71.04,62.91,74.63,234,2.01,413.19
151976,2.92,35737,85.51,0.59,34.01,18.83,5.21,19.19,39093,13817,15256,10227,19359,10075,11951,12765,71.01,82.69,76.22,65.15,73.04,4413,4.04,430.93
69496,2.52,25035,78.42,0.49,30.84,28.96,7.29,11.39,30643,13324,15811,7913,11704,7566,10043,8497,58.23,68.73,60.65,66.9,76.46,3391,6.14,1271.02
27596,2.63,24579,78.96,0.71,38.3,21.19,6.41,23.2,27875,11255,12058,9277,3588,5445,6621,6849,72.44,82.54,78.18,57.2,66.04,484,2.16,483.72
16554,2.52,48125,87.5,0.95,60.41,22.45,1.49,16.46,56396,21918,22029,21339,14839,15647,20376,21043,84.54,93.62,86.07,76.04,80.02,139,1.47,96.55
17866,4.29,23815,90.06,0.12,27.51,13.13,3.86,15.5,25356,9292,9889,7233,9263,6599,5628,5783,79.78,93.27,81.51,51.92,61.76,149,1.94,570.7
15181,2.54,32655,80.16,0.98,46.92,26.95,5.55,14.59,37328,14405,14395,2084,0,22279,0,18759,77.05,87.06,84.42,69.53,76.98,120,1.1,64.94
12339,2.72,42240,72.92,0.25,69.62,43.43,1.59,31.21,46208,17063,16970,10037,8358,35621,0,18606,87.49,99.03,89.48,51.46,62.4,27,0.26,57.88
57287,2.26,23584,66.79,0.25,40.59,34.75,10.33,22.18,32972,16067,17433,7206,14252,27841,2213,12194,61.37,68.47,68.53,51.36,62.34,2249,4.78,1368.23
10200,3.04,95134,79.1,1.21,77.44,23.62,1.81,11.96,108751,46855,47312,28634,0,42130,14974,9669,89.72,97.8,91.01,51.13,59.04,36,0.48,122.95
12828,2.7,28745,78.94,1.15,40.64,27.5,5.93,17.27,32176,12211,12219,14063,10355,7185,2000,14604,72.67,84.82,81.91,64.7,74.04,161,1.47,?
20030,2.81,28975,81.23,0.66,42.47,24.41,5.98,14.83,34699,12155,12361,9784,19678,4787,9149,8727,73.19,83.46,75.42,68.21,74.49,309,2.15,264.2
13325,2.61,31689,66.32,0.63,47.47,40.74,5.2,25.7,34772,14628,14386,120,7368,82133,22354,15817,76.53,85.1,87.03,51.52,67.17,125,1.19,233.22
15979,2.71,33502,86.63,0.39,44.15,21.53,3.84,12.25,37793,13303,13329,13442,32000,7391,6212,21546,76.58,91.31,77.54,67.51,75.42,122,1.07,591.05
19460,2.54,16769,64.79,1.04,29.73,35.04,15.81,16.21,22258,10387,14988,5876,4872,16278,?,17758,47.08,52.64,54.68,64.71,67.96,1923,10.44,549.22
12002,2.95,52707,90.25,1.13,55.67,17.63,2.7,14.91,57127,19100,19101,0,0,21259,0,15783,85.49,95.1,90.22,68.92,71.59,70,0.81,64.3
78118,3.12,41364,82.86,0.48,40.13,20.62,9.94,16.01,45007,15530,17828,13457,15392,10236,8973,9392,70.66,87.62,80.99,58.59,65.29,1320,2.38,496.56
12001,2.62,20396,66.82,2.64,35.73,39.95,6.07,13.36,25371,9613,10887,3827,9686,6600,6688,6210,67.94,80.3,76.4,72.38,78.15,210,1.95,2451.06
30744,2.43,40515,78.76,0.64,55.79,26.28,3.16,18.11,48440,20868,21045,15752,13999,20973,11954,12023,77.01,87.86,80.94,68.63,75.92,236,1.06,194.55
22125,2.46,17631,55.25,0.39,35.7,42.36,19.01,21.93,23897,11362,11725,7025,4326,73920,11889,18258,60.18,68.98,64.79,44.85,50.94,946,4.89,1911.64
29813,2.69,24906,74.4,1.28,32.94,30.96,11.81,13.95,31048,12831,19015,5919,2760,23257,5923,15387,48.79,62.59,60.58,64.59,73.22,2122,8.81,1678.68
59682,3.82,41958,87.93,1.09,32.28,15.22,7.13,10.64,46480,12916,15281,6888,10360,11026,8011,8948,75.09,89.72,84.24,55.7,66.93,1418,3.78,950.76
13521,3.1,23394,70.44,0.39,34.2,33.94,10.4,22.8,29441,11213,10576,19024,6609,33444,3919,4085,67.41,86.27,80.81,74.05,75.03,306,2.98,7.6
103907,2.68,24601,76.39,0.29,25.79,26.67,10.41,22.15,28517,11158,14147,7935,10528,10842,8516,8903,50.46,68.38,59.14,59.2,67.3,6631,7.93,1308.07
18820,2.71,36247,77.74,0.45,43.52,31.66,5.2,19.59,40914,14273,14236,17783,41000,3037,31408,14074,83.1,93.86,86.85,69.72,76.51,203,1.44,331.11
30996,1.81,20841,46.02,0.36,49.5,60.59,4.44,15.82,26931,16950,18733,6699,24519,21000,8703,11461,48.36,63.74,55.14,49.56,58.3,1131,4.06,1938.43
11219,2.55,35483,85.07,1.1,36.51,19.74,2.82,15.13,40271,15576,15679,15154,12670,11127,13103,20895,76.4,89.86,82.92,71.95,78.02,25,0.32,627.84
187106,2.67,26311,78.37,0.67,33.75,25.73,8.47,16.02,31959,12755,17144,7035,11775,7019,5909,11360,57.12,70.79,63.2,68.14,73.16,11465,7.93,860.21
19974,2.88,64403,89.61,0.71,65.46,16.62,2.09,11.69,73978,26746,27047,21590,6000,25990,12565,17229,88.69,96.84,88.93,50.39,65.35,67,0.56,43.5
52931,2.28,31171,74.87,0.68,48.12,29.04,6.51,20.2,37943,16700,17172,12720,16110,12062,11326,11048,66.32,83.07,65.91,53.29,65.41,661,1.82,487.28
59564,3.2,31441,76.96,0.43,30.3,26.82,13.72,12.72,34416,12276,12533,14843,9690,18047,9442,10146,60.37,76.26,68.11,51.74,56.68,2592,5.88,1285.83
33592,2.87,49394,87.68,0.77,68.41,20.23,1.62,15.92,52752,18245,18278,2963,18432,16913,8104,9018,88.88,95.14,89.64,60.87,73.58,154,0.63,113.19
10014,2.9,16848,70.16,1.48,33.51,31.32,9.95,17.18,25598,9106,10545,5227,738,7681,0,6909,58.4,64.27,63.94,62.84,71.7,416,5.94,47.11
24146,2.6,44248,79.86,1.21,49.23,26.41,2.51,16.61,53208,20508,20501,18232,14667,23263,11015,14550,85.93,91.91,85.65,57.08,67.89,126,0.74,421.34
27244,2.96,35138,73.81,1.12,49.06,35.57,6.49,18.34,39755,15389,15533,6677,5805,13609,10254,15381,81.16,88.19,86.78,69.64,74.9,126,0.67,296.26
17864,2.75,91951,81.37,1.18,76.64,22.95,2.36,14.85,109512,52692,52798,19067,31839,69086,25835,25798,88.34,95,87.33,43.24,54.54,73,0.54,49.63
15644,3.17,33784,81.25,2.1,43.91,27.4,4.64,21.11,37181,11819,11949,0,5497,10803,12921,10348,85.45,90.65,86.43,52.95,60.74,81,0.54,94.16
30354,2.53,22894,75.67,0.69,33.29,28.73,8.61,13.53,28715,12265,12638,7845,6815,10781,10031,11329,68.83,77.88,77.5,61.17,69.82,763,3.1,878.96
13747,2.78,34827,78.86,1.65,42.3,26.68,5.4,12.95,40940,15615,17093,12937,12775,14633,7921,8700,67.86,85.07,69.58,65.97,78.04,128,1.34,480.87
108777,3.26,31271,82.22,0.98,29.49,20.87,11.66,15.22,33121,11351,14318,11375,11467,12656,6149,6829,66.11,77.12,73.85,62.22,67.53,4009,4.96,1219.94
11114,2.93,40221,91.69,0.37,42.55,13.28,1.75,10.61,42843,14266,15244,8520,193,11220,11184,9319,78.66,93.7,86.96,68.71,69.58,192,3.11,827.68
14536,2.52,36019,80.41,0.67,43.4,25.25,2.82,12.49,44334,17995,18694,12721,0,16528,12247,12849,81.29,92.35,79.75,47.05,54.6,80,0.92,111.83
14213,2.08,46915,95.73,0.54,55.13,4.81,1.06,3.46,60105,27799,29857,17767,0,22147,24273,20359,81.81,90.34,81.12,52.96,64.53,148,2.66,162.1
69512,2.66,17736,63.65,0.16,26.71,28.02,25.53,18.68,21900,8944,11361,6385,6774,3566,5942,6103,40.94,46.83,51.51,55.12,60.74,7494,12.28,?
109199,2.92,36605,79.57,0.56,34.19,22.23,10.85,22.12,41183,14271,16380,12108,11478,12510,10440,10988,67.59,79.37,73.37,63.04,70.66,2818,3.48,1448.54
10511,2.76,21049,74.5,3.02,33.22,32.31,7.17,10.22,25904,11174,12548,5150,0,4803,9093,8002,68.94,82.62,74.2,60.66,67.14,175,1.87,622.29
97291,2.96,38388,82.88,0.47,35.83,18.73,10.18,16.21,41339,14842,16005,10072,9788,14989,8807,9296,69.97,82.44,75.3,51.46,62.08,3214,4.7,1218.85
16466,2.87,20427,77.29,0.16,21.32,24.74,14.47,13.27,24268,8651,8913,6781,4973,7411,7558,7344,55.24,54.09,65.67,52.39,64,697,4.59,1509.31
17488,2.45,21557,63.75,0.98,39.63,37.34,8.63,19.6,26595,11607,11686,6856,10087,10185,8052,7745,63.19,58.86,74.96,63.09,73,414,2.82,213.5
20125,3.49,16553,69.26,1.17,18.27,32.45,21.11,12.15,18581,6335,6912,5220,2097,0,4605,5267,62.38,78.99,74.25,56.57,58.78,579,2.85,534.6
18530,2.81,53492,84.48,0.99,53.69,27.7,3.69,18.57,62471,22035,21919,21538,0,37739,18107,12586,84.5,95.88,87.87,67.16,73.28,96,0.68,133.14
13993,2.81,36132,74.9,0.14,53.66,32.77,4.53,24.45,40434,15261,15303,0,7100,0,888,11058,89.98,97.37,83.62,55.58,64.42,48,0.45,8.85
126272,2.38,22936,73.22,0.57,40.81,32.52,7.34,16.6,29368,12564,13116,7506,7813,13516,8017,9721,63.36,72.56,68.16,66.97,73.89,4029,3.94,591.12
75450,2.57,23661,75.06,0.9,35.1,29.04,7.19,13.93,30459,13400,16629,7041,8423,13328,6784,6445,64.63,76.66,74.46,57.23,66.46,2381,4.12,1141.93
93643,2.38,35959,78.77,0.56,41.1,23.57,6.77,13.88,42138,18897,20053,17113,11364,14960,11378,11731,69.2,83.85,73.16,57.96,65.73,2089,3.52,491.18
44389,2.49,23062,72.75,0.7,37.04,30.14,9.63,20.31,28490,11680,11710,9200,3952,31513,7751,9293,67.88,74.66,75.68,60.32,64.79,817,2.3,1082.63
17208,2.6,17344,68.46,0.3,23.46,31.05,12.79,16.17,21570,8836,10906,5234,6139,6781,7052,7167,46.01,56.53,47.66,55.95,62.05,1179,8.32,1590.48
92639,1.88,15312,57.06,0.48,32.21,40.11,10.28,10.98,22020,16504,17568,8197,6306,11314,8144,10620,55.67,67.86,51.6,57.28,62.86,2611,4.39,1981.89
63374,2.75,41965,83.91,0.56,42.31,18.09,6.86,13.16,50040,19569,21058,12954,20827,19447,9647,10661,73.04,83.53,78.27,55.77,64.15,1052,2.4,996.19
11304,2.43,23999,66.01,0.06,41.89,39.68,7.56,25.16,29559,11483,11549,8619,10680,11364,5198,7736,73.57,91.58,74.1,53.62,60.53,74,0.78,60.84
198525,2.62,22079,73,0.5,30.42,28.14,10.96,15.25,26894,11663,16718,5552,11755,10826,10102,9419,49.49,61.71,57.85,63.76,69.41,17119,10.19,1291.41
18811,2.93,38186,87.24,0.41,35.67,16.12,8.82,9.81,42455,14085,14296,11364,10255,10916,10500,10682,73.42,79.48,82.14,58.37,66.35,404,3.05,?
14090,2.65,18784,74.69,0.8,44.6,25.54,6.94,16.61,26982,10247,10312,6819,5467,11689,14330,10003,71.4,77.78,77.74,54.88,66.34,111,1.23,167.73
12385,2.45,34716,80.03,0.16,42.21,23.89,7.09,10.77,39337,17363,18490,12554,16574,14064,10195,10911,66.21,91.54,77.97,57.05,62.04,417,5.71,583.07
79662,2.57,40505,84.8,1.18,50.24,20.88,4.16,12.92,46614,18010,18199,15181,11961,17049,9018,10798,77.34,84.97,79.64,62.87,72.21,985,1.82,84.54
183521,2.45,29184,82.31,0.57,38.73,23.42,5.02,13.22,36678,15644,19141,9327,11954,11286,10359,12777,62.21,74.09,69.75,70.81,77.13,7233,5.86,861.57
10733,2.52,16810,63.09,1.63,31.86,39.39,13.24,15.65,23064,10109,10255,7738,8318,5313,5500,1598,63.17,73.48,76.31,45.8,62.06,198,1.95,566.36
10725,2.43,28428,74.22,0.65,44.91,33.37,7.7,18.51,34695,14253,14347,19059,5867,2884,3195,8227,67.53,73.51,65.82,62.09,72.89,214,2.41,89.41
34590,3.1,18592,90.2,1.48,53.52,10.45,3.69,8.16,35617,9750,10152,7824,3258,6539,6331,7389,78.18,83.65,81.5,56.73,63.73,178,1.8,112.41
741952,2.5,29083,80.77,0.62,37.33,24.12,6.01,15.21,35039,14605,16222,9166,10636,15880,8857,10625,61.88,75.27,66.89,67.45,73.22,33455,6.06,1682.47
10976,2.38,20423,66.11,0.35,39.47,44.02,6.67,22.63,25180,10246,10271,3000,0,0,0,5227,66.61,75.95,75.19,53.63,67.62,181,1.92,82.95
19386,2.63,30870,79.51,1.4,49.43,26.47,4.73,11.98,37832,13485,13695,7807,10370,5922,5761,7704,83.93,89.73,85.4,75.8,81.35,221,1.42,?
135163,2.83,32012,78.8,0.31,37.19,24.07,10.11,21.27,36655,14102,15624,12032,11734,13329,9353,9897,68.32,82.24,75.27,54.89,62.97,2372,2.39,721.98
17916,2.66,36562,84.72,0.47,46.79,23.24,2.82,17.53,40460,14652,14415,21523,8320,19041,16096,13552,79.72,90.31,81.56,57.19,65.81,173,1.32,416.93
14113,2.86,60054,87.14,1.19,63.17,19.31,1.72,13.14,65111,24277,24405,22693,8150,18775,16803,15661,88.19,97.4,87.08,56.34,67.87,46,0.5,55.84
40674,2.86,28698,76.06,0.3,30.3,26.99,11.75,20.34,31796,11474,12219,10522,9202,10296,8300,8090,68.82,81.88,71.79,45.69,53.44,1203,3.75,867.49
24414,2.72,31602,78.05,0.84,52.07,24.69,4.69,14.03,41824,14987,14874,8483,21267,29866,23066,9939,77.18,85.05,77.89,61.56,71.67,219,1.35,366.83
16799,2.44,20754,71.19,0.31,25.92,32.81,14.95,13.68,25366,11267,16291,8629,8043,9820,7909,7371,30.39,27.43,32.23,56.95,71.24,2722,21.31,2052.79
16064,2.72,34159,76.59,0.68,37.07,30.69,5.78,20.07,38408,14962,15155,11716,4028,10575,8980,7709,78.89,91.34,78.3,63.14,69.19,199,1.62,399.23
13937,2.6,66602,84.62,0.99,73.34,22.2,1.56,15.42,79278,34204,34407,27537,0,28738,10394,8619,91.53,96.64,90.49,51.03,60.5,7,0.07,43.01
17837,2.98,21201,73.2,0.22,19.86,31.74,13.06,17.48,24645,8809,12376,6920,13875,12194,12000,10159,52.86,71.58,68.57,64.33,68.56,1311,7.62,765.29
30510,2.54,49229,85.12,1.09,60.18,24.3,4.15,15.38,55995,22176,22293,16682,6569,24373,10637,12957,81.76,96.11,88.45,64.47,73.63,188,0.9,186.52
13986,3.01,23497,75.24,3.9,33.92,28.06,7.96,7.07,27675,11166,12883,5527,10555,25891,5615,6596,73.53,84.16,82.53,57.65,63.96,181,1.46,243.47
21260,2.65,22902,78.66,0.78,33.52,26.96,5.93,13,27983,11234,11530,6886,6646,6936,5633,3716,72.18,81.46,78.46,61.1,69.32,207,1.33,229.44
505616,2.53,17822,65,0.28,23.61,30.79,21.95,16.83,22448,9258,11161,7369,9015,7867,7305,6357,41.5,51.6,49.78,48.14,55.61,50152,12.2,1678.54
98640,2.57,20501,67.49,0.48,32.1,31.41,12.47,23.25,24997,10168,10872,6901,6879,9397,6537,7040,60.53,65.2,68.41,54.21,63.38,3248,3.75,1684.94
18374,2.74,41049,90.82,0.69,50.25,12.72,3.26,9.04,44844,16207,16475,7918,2711,10524,6484,6309,78.86,86.67,87.05,78.1,81.27,208,1.81,?
93613,2.56,44707,84.92,0.62,49.09,18.5,5.81,13.36,49460,19676,21326,16199,16205,15061,13742,13688,69.03,86.38,74.03,63.37,70.9,1366,2.33,482.97
55180,2.68,24535,75.62,0.94,53.83,27.84,9.04,15.8,32441,11467,11906,2195,8882,2620,8458,3674,75.69,82.2,77.14,61.46,71.83,786,2.06,144.2
293742,4.1,35162,87.24,0.54,26.16,16.16,8.45,10.53,34760,10019,10697,13360,13648,9590,7284,6570,64.77,84.63,80.02,62.19,65.15,12135,6.25,1091.39
24363,2.46,28826,64.87,0.34,47.1,42.91,3.66,29.2,31639,14418,14565,11317,10095,5504,4905,7619,75.12,88.98,76.54,66.7,72.35,162,0.76,196.89
16569,2.87,34544,79.82,0.67,58.45,25.42,3.71,12.04,40361,14713,14526,0,9189,63729,9000,11186,83.47,91.72,83.24,67.18,75.74,79,0.63,157.66
15517,2.96,61692,84.12,0.65,60.45,20.58,2.32,12.44,66415,24141,24256,23336,18643,21376,0,15094,89.8,93.51,88.16,55.77,69.42,25,0.24,112.63
27099,2.97,44270,84.89,1.8,39.14,16.2,3.68,14.19,46683,16895,17180,15560,15761,15813,12247,10692,82.17,88.82,80.27,57.22,64.25,204,1.17,542.11
18074,2.6,23810,70.9,0.79,33.53,32.09,5.89,14.34,29560,11783,12430,5510,8357,0,8802,8468,71.02,82.17,80.92,57.55,65.32,293,1.97,279.58
63221,2.36,29622,74.04,0.31,55.23,33.31,5.35,21.36,36085,13978,14082,4412,8196,10278,11276,9738,75.27,86.42,77.01,69.84,76.85,788,1.63,236.43
18911,2.51,31231,83.38,0.83,35.77,23.88,4.08,16.02,34399,13817,14086,10266,8981,9092,8942,9327,69.58,87.11,76.67,58.11,70.25,139,1.03,575.26
18177,2.6,24353,71.2,1.31,34.34,33.32,6.99,19.63,29892,11742,12033,5775,9723,19128,5624,6252,74.42,84.06,84.7,61.91,71.48,113,0.75,460.14
64407,2.45,31540,69.36,0.27,45.59,38.97,3.15,17.02,37431,14593,15006,10643,11700,11810,12665,13046,77.1,90.4,72.48,63.9,72.26,648,1.43,517.18
148134,2.76,31665,84.2,0.4,36.59,18.21,5.13,13.69,37086,13524,14276,11750,9566,11909,7593,8107,70.04,77.67,75.01,61.15,70.78,3180,2.97,817.33
28301,2.4,27212,79.16,0.58,40.28,27.38,4.84,10.83,33303,15433,17313,6991,7329,12225,9587,13114,61.17,68.71,69.79,71.61,76.75,1016,4.76,1122.96
25899,2.65,24986,73.88,0.7,35.62,25.87,10.18,13.84,29773,11778,13533,5683,5293,11101,7001,7446,58.64,62.79,66.91,60.88,66.93,1137,5.34,1090.36
21472,2.81,28289,80.49,0.21,26.16,19.12,12.8,18.49,31618,11889,13045,11125,6339,11289,8579,8586,61.36,71.67,68.96,46.16,60.63,553,3.2,1047.46
38686,2.86,37900,88.99,0.31,43.47,15.56,3.85,19.85,40380,14327,14225,16668,26559,10149,6976,12867,79.57,92.22,83.63,65.99,72.26,365,1.38,176.25
82169,2.7,45787,93.1,1.04,47,7.86,1.49,5.86,51198,19065,20519,14650,16343,11980,8768,10409,80.99,90.37,80.81,63.32,72.17,702,1.59,214.51
